LV	G3...G4	G3...SHH	G3...WNT	G4...SHH	G4...WNT	SHH...G4	SHH...WNT	AveExpr	F	P.Value	adj.P.Val
LV 211	0.009732683036988876	-0.005826172425780176	0.006301230125287634	-0.015558855462769052	-0.003431452911701243	0.015558855462769052	0.012127402551067808	-0.0013077798554406144	1.0680868876024012	0.36820721237750453	0.4033524068996637
LV 212	0.012103253411152988	-0.03204980076974541	-0.009789149096747673	-0.0441530541808984	-0.02189240250790066	0.0441530541808984	0.022260651672997737	2.2874219490669366e-4	6.351891553244668	7.083483614990906e-4	0.0018398416652621117
LV 213	0.036495961012753764	0.04613325741061946	-0.0014295443119918677	0.009637296397865697	-0.03792550532474563	-0.009637296397865697	-0.04756280172261133	3.885092590585243e-4	11.897345889583494	2.1240098296157827e-6	1.2782912816041327e-5
LV 214	0.00820340585860864	0.020513089353946305	-0.018687129315180483	0.012309683495337665	-0.026890535173789122	-0.012309683495337665	-0.039200218669126784	8.619296769594044e-4	4.402065033256934	0.0067441822538877	0.012372691235292119
LV 215	0.007154323954819813	0.023411790506946993	0.0036273772160037776	0.016257466552127182	-0.0035269467388160357	-0.016257466552127182	-0.019784413290943218	5.875126088529683e-4	1.2276418177150314	0.30607714841317946	0.34355682686122757
LV 216	0.006274761247800197	-0.00425477234887431	0.022630809009106363	-0.010529533596674507	0.01635604776130617	0.010529533596674507	0.026885581357980675	3.0075912376498497e-4	1.763696675410758	0.16192029421518775	0.19633332971792422
LV 217	0.0015981852754312041	0.043457414881541756	0.012480029721560683	0.041859229606110555	0.010881844446129479	-0.041859229606110555	-0.030977385159981077	-2.731956998178379e-4	7.2697797697782685	2.5481763781557234e-4	7.969222538793954e-4
LV 218	0.01035375110002265	-0.06452558053154805	-0.018904830282422458	-0.0748793316315707	-0.02925858138244511	0.0748793316315707	0.0456207502491256	0.001580007479904954	24.00132381149388	7.851017533175362e-11	2.4996626791109942e-9
LV 219	-0.02252190496874304	0.043211978151479744	0.029897663911803363	0.06573388312022278	0.0524195688805464	-0.06573388312022278	-0.013314314239676384	0.0033359546462073193	19.213656516817466	3.1810168168104107e-9	6.540965829566407e-8
LV 220	-0.011285105113581932	-0.024836258764743997	0.004942356989399718	-0.013551153651162067	0.01622746210298165	0.013551153651162067	0.029778615754143714	0.0012518546374040698	4.3497600751448395	0.0071748505635046336	0.013017605709888002
LV 221	0.004536792372295163	-0.013889670985292188	-0.0019416681980822343	-0.01842646335758735	-0.006478460570377398	0.01842646335758735	0.011948002787209953	0.0013342695546412332	1.2455536033355092	0.29973871456926565	0.3381052700341316
LV 222	-0.029626873151855224	-0.029808583012917257	0.006965364442319145	-1.817098610620311e-4	0.03659223759417437	1.817098610620311e-4	0.0367739474552364	-6.027868139181152e-4	14.636165736515732	1.6230119045142708e-7	1.4971147193977431e-6
LV 223	0.012051766178962857	0.020377688115599285	-0.005150438548666659	0.00832592193663643	-0.017202204727629514	-0.00832592193663643	-0.025528126664265946	-4.863720871008343e-4	1.8440678200952325	0.1469873258407823	0.17977260297999026
LV 224	0.004308077362340405	-0.00532364953200866	-0.02222270982581341	-0.009631726894349064	-0.026530787188153812	0.009631726894349064	-0.01689906029380475	-1.1435165281196355e-4	4.533795597349806	0.005772431383561755	0.010790510938589872
LV 225	0.006293645718895383	0.02001643280360653	0.004902355859729947	0.013722787084711146	-0.0013912898591654365	-0.013722787084711146	-0.015114076943876582	-4.312747758157478e-4	1.2436516864782772	0.3004059302053539	0.33847106519712816
LV 226	-0.0232823938613086	0.05387341186407974	0.02666795134576143	0.07715580572538834	0.049950345207070035	-0.07715580572538834	-0.02720546051831831	1.97732541282796e-4	8.349202095793586	7.904777498064207e-5	2.9111997726079746e-4
LV 227	0.009934085193282621	0.010570031094438322	0.004238911366623929	6.359459011557019e-4	-0.005695173826658691	-6.359459011557019e-4	-0.0063311197278143935	-0.002223068176324364	1.1269011110930771	0.3440825772479594	0.37902846399970525
LV 228	-0.0057391079932599546	-0.007317205188697098	-0.04367086176457559	-0.0015780971954371433	-0.03793175377131563	0.0015780971954371433	-0.03635365657587849	6.81935212947499e-4	5.359529204665927	0.0022001771589448393	0.004925299041415763
LV 229	-0.01993141831967524	-1.2079945132280681e-4	0.006553590722391321	0.019810618868352434	0.026485009042066562	-0.019810618868352434	0.006674390173714128	0.001955156644249348	3.2022106838769497	0.028346489004256636	0.0425844515178102
LV 230	-0.0030278250800296505	0.0036987660038704353	0.006633304721455861	0.006726591083900085	0.00966112980148551	-0.006726591083900085	0.002934538717585426	2.660421579453692e-4	0.26371791232879094	0.8513121620600568	0.8617898502084883
LV 231	0.04167843544551428	0.047203852345411704	0.018345905642626507	0.005525416899897433	-0.023332529802887768	-0.005525416899897433	-0.0288579467027852	1.7561006591651095e-4	6.840392814818258	4.0981553831347095e-4	0.001169040278368196
LV 232	0.031883240783756484	0.034009234447683015	0.011646952647008156	0.0021259936639265384	-0.020236288136748326	-0.0021259936639265384	-0.022362281800674864	4.919142920288029e-4	7.209721009837335	2.72239018874165e-4	8.328291825149014e-4
LV 233	-0.016185848763431557	-0.02802834641977065	-0.05613193385239635	-0.011842497656339091	-0.03994608508896479	0.011842497656339091	-0.0281035874326257	-0.0011180885397473472	9.03854847379411	3.81002380025221e-5	1.6002099961059282e-4
234,REACTOME_RNA_POL_I_PROMOTER_OPENING	0.0066693327393264785	0.02205719259900511	0.0020049157327123035	0.01538785985967863	-0.004664417006614175	-0.01538785985967863	-0.020052276866292806	0.0014313486905558471	1.3735311225305917	0.2578875441388675	0.29460070146419237
LV 235	-0.02103127269718085	-0.03432924483521119	-0.008833559834370744	-0.013297972138030337	0.01219771286281011	0.013297972138030337	0.025495685000840446	-1.597022082316109e-4	4.7867670136245275	0.004287040836759624	0.00842890299976444
LV 236	-0.009800819599908238	0.010125694734288211	-0.011905439200423217	0.019926514334196448	-0.0021046196005149783	-0.019926514334196448	-0.022031133934711428	8.359165409828021e-4	2.6295581361553375	0.056737541256717386	0.07810314256677832
LV 237	-0.03369323382636203	0.019829921371803394	0.02435376567269322	0.05352315519816542	0.05804699949905525	-0.05352315519816542	0.0045238443008898295	0.0021086810161759506	15.545710101978914	7.178268492681148e-8	7.872167780306993e-7
LV 238	0.021480450941026418	0.07079713869356974	0.036706489480313416	0.049316687752543324	0.015226038539286998	-0.049316687752543324	-0.03409064921325633	5.100648980932474e-4	7.846653247161886	1.3574220102079585e-4	4.588272342723476e-4
LV 239	0.005392589624197227	-0.015599497100801565	0.0048507313352956945	-0.020992086724998794	-5.418582889015321e-4	0.020992086724998794	0.02045022843609726	-0.0013621033563555268	2.1245460337665594	0.104721931936944	0.13406037201266371
LV 240	0.012822740532856685	-0.006830736907293447	0.0030055070225539255	-0.019653477440150134	-0.00981723351030276	0.019653477440150134	0.009836243929847372	-0.002411369510719638	2.458208676251368	0.06985964243231396	0.0943248523675703
LV 241	-0.005166347748256144	0.004210708876894878	-0.021100203014675037	0.009377056625151021	-0.015933855266418894	-0.009377056625151021	-0.025310911891569917	-0.0016456829942685081	1.8781558334981099	0.14106839846469943	0.17365291309087
LV 242	-0.003099333815093707	0.014123337630860239	-0.030535437537542783	0.017222671445953946	-0.027436103722449076	-0.017222671445953946	-0.044658775168403025	-0.0013947125423265823	5.115544135037785	0.0029199439394049453	0.006209781568413272
LV 243	0.020209189020089488	-0.01468483685705802	-0.006654961194314142	-0.0348940258771475	-0.02686415021440363	0.0348940258771475	0.008029875662743878	-2.1968368178694705e-4	6.499144639565017	6.00182797837057e-4	0.0016010281661220955
LV 244	-0.02148295096828668	-0.005559368725863326	-0.005161879335002695	0.015923582242423358	0.016321071633283987	-0.015923582242423358	3.974893908606312e-4	7.76447679710325e-4	3.1686573034203356	0.02951972038264905	0.04407861424761666
LV 245	-0.008928966420560448	-0.01059698225939522	0.021537501175900423	-0.0016680158388347717	0.03046646759646087	0.0016680158388347717	0.032134483435295645	0.0011907818594770793	1.937696135998197	0.13128558702229928	0.1634033724981203
246,REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.032577244353038166	0.009382367678629693	-0.0219865336418279	-0.023194876674408473	-0.054563777994866065	0.023194876674408473	-0.03136890132045759	-3.29227133844106e-4	6.193912036655579	8.467646343894758e-4	0.0021320323830163585
LV 247	0.03583761660793351	0.009989672360128276	0.00811874595919505	-0.025847944247805236	-0.027718870648738462	0.025847944247805236	-0.001870926400933226	-0.0012976346421882795	13.64180913978767	4.0446494624405826e-7	3.326724182857379e-6
LV 248	-0.016801981542049902	-0.003984556186955263	-0.015457769533170948	0.012817425355094638	0.001344212008878954	-0.012817425355094638	-0.011473213346215684	0.0021273143372569697	2.3224770785379114	0.08237360205272048	0.10840366030138017
LV 249	0.06215917974786285	0.06411080925339405	-0.011563456113598436	0.0019516295055312	-0.07372263586146129	-0.0019516295055312	-0.07567426536699248	-0.0010789190783736646	24.955317647531434	3.921288405346536e-11	1.4334487615100115e-9
LV 250	0.00485193390365145	-0.04586923990658542	0.017479446500939032	-0.050721173810236865	0.012627512597287583	0.050721173810236865	0.06334868640752445	-0.0018552744122554597	14.843743768252132	1.345133038172633e-7	1.3276463086763887e-6
LV 251	-0.0024515243860716257	-0.039773912142312615	0.0017918077960454156	-0.03732238775624099	0.004243332182117041	0.03732238775624099	0.04156571993835803	0.0010966885155445079	10.37949280895032	9.57112127751653e-6	4.699849104929759e-5
LV 252	-0.013587437373729905	-0.028546772347977496	-0.065230928989007	-0.01495933497424759	-0.051643491615277086	0.01495933497424759	-0.036684156641029496	-7.029494622630572e-4	15.742805465622682	6.02938476897439e-8	6.840233065491636e-7
LV 253	0.008256999369793258	0.006306678896372927	-0.006455965112078662	-0.001950320473420331	-0.01471296448187192	0.001950320473420331	-0.012762644008451588	1.7774261470533464e-4	0.7884186088574656	0.5043431969440242	0.5323922303569539
LV 254	0.04420740435010828	0.027639647726162175	0.023336835439332015	-0.016567756623946106	-0.020870568910776266	0.016567756623946106	-0.004302812286830161	-0.0016395183279055532	12.536562921000076	1.1467859408001198e-6	7.596494789058512e-6
LV 255	-0.009687867205953223	-0.0035629929504026013	-0.016179022019423284	0.00612487425555062	-0.006491154813470064	-0.00612487425555062	-0.012616029069020684	-8.388393256006358e-4	0.58173957569659	0.6289253697244301	0.6506806498092376
LV 256	0.018850867869921566	-0.02584828513799948	-0.015081774577489026	-0.044699153007921044	-0.033932642447410594	0.044699153007921044	0.010766510560510454	-9.151819450539076e-4	14.681899223835508	1.5571030887695956e-7	1.469659485359489e-6
257,KEGG_DILATED_CARDIOMYOPATHY	0.007242104776420783	0.006801922802346309	-0.05892128996939117	-4.401819740744734e-4	-0.06616339474581195	4.401819740744734e-4	-0.06572321277173748	-0.0014623310912219916	8.82412767113137	4.774045538495662e-5	1.9471003911137268e-4
LV 258	-0.021205162375757515	-0.010400347169269153	0.004808932979819592	0.010804815206488363	0.02601409535557711	-0.010804815206488363	0.015209280149088745	0.0013888222954879818	5.314797835648032	0.0023170618895745976	0.005150765957230017
LV 259	-0.043879350211580716	-0.06775773433208412	-0.05715409765339351	-0.02387838412050341	-0.013274747441812793	0.02387838412050341	0.010603636678690614	2.1785001840797624e-4	15.413740291908823	8.071240049734163e-8	8.446277289744508e-7
LV 260	0.025275166945909602	0.028738837187879458	0.0071392439199304165	0.0034636702419698594	-0.018135923025979182	-0.0034636702419698594	-0.021599593267949045	-0.00100519921845581	5.997147167244355	0.0010586627156912258	0.0025863863870971286
LV 261	0.025843647308796305	0.025768716529361538	-0.02231336740999283	-7.493077943476756e-5	-0.04815701471878913	7.493077943476756e-5	-0.04808208393935436	-8.215775978709374e-4	7.815457797673771	1.4040966516122482e-4	4.713753044698262e-4
LV 262	-0.003005942583870897	0.02995134486546456	0.02722410367356019	0.03295728744933546	0.030230046257431087	-0.03295728744933546	-0.002727241191904369	9.184837190395844e-4	3.773847052085253	0.014247513366041756	0.02343715948713869
LV 263	-0.005704346870325857	-0.016461025983871037	-0.04738805699382247	-0.010756679113545178	-0.04168371012349661	0.010756679113545178	-0.03092703100995143	-8.238497204867155e-5	6.265516542252538	7.808879965804973e-4	0.0019864341562498733
264,DMAP_MEGA2	-0.03711585980493941	-0.013827496115589397	0.004388199999684199	0.023288363689350007	0.0415040598046236	-0.023288363689350007	0.018215696115273596	0.0014676297773978774	8.970240779518985	4.0932922776733105e-5	1.6975123857409906e-4
LV 265	-0.008115830624675406	0.01964604093215387	0.035008171878466075	0.027761871556829278	0.04312400250314148	-0.027761871556829278	0.015362130946312206	0.0017853309637524027	7.2592453810862425	2.57788664067269e-4	8.026416764491941e-4
266,PID_FASPATHWAY	0.010295341992410665	0.03767234105028606	0.07127232514987628	0.02737699905787539	0.060976983157465615	-0.02737699905787539	0.033599984099590224	0.0018635843353008515	12.8683972760702	8.360912882917797e-7	5.9798703010433815e-6
LV 267	-8.116215400154435e-4	0.004338184008340657	-0.024158725399865424	0.0051498055483561005	-0.02334710385984998	-0.0051498055483561005	-0.02849690940820608	0.0011900491663183383	1.9555685382699362	0.12848132477292262	0.16011498428140736
LV 268	-0.027189209169172793	-0.009483226803142175	-0.0053341569517025515	0.017705982366030618	0.02185505221747024	-0.017705982366030618	0.004149069851439624	2.3904753757180846e-4	4.551763590112189	0.005651418357316656	0.010624666511755313
LV 269	-0.003104828997845267	0.02417230750705033	0.0227999396736253	0.027277136504895595	0.02590476867147057	-0.027277136504895595	-0.0013723678334250262	1.7464491944799192e-4	5.754328593124493	0.0013968095777525443	0.003314065031831157
LV 270	0.02882440575417044	0.028698358801410487	0.05155116648398539	-1.2604695275995285e-4	0.022726760729814954	1.2604695275995285e-4	0.022852807682574906	1.425506408260065e-4	8.110021105313459	1.021535198037134e-4	3.6138180661743775e-4
LV 271	0.013735044097718531	0.005385742862329436	0.05868935865913462	-0.008349301235389095	0.04495431456141609	0.008349301235389095	0.05330361579680518	0.0016696103915370016	14.506749461034696	1.8254948737180532e-7	1.6379667639633804e-6
LV 272	0.02674318503513557	0.011142086385481802	0.010599100326965427	-0.015601098649653766	-0.016144084708170144	0.015601098649653766	-5.429860585163754e-4	0.00147881228968057	5.413224257793104	0.0020677872499116233	0.004702548423186111
LV 273	0.0022309074336350127	0.005169012642289616	0.022789696316045008	0.002938105208654604	0.020558788882409994	-0.002938105208654604	0.01762068367375539	0.0016383159889316015	1.014403382875318	0.39153763015880966	0.42607237151791083
LV 274	0.031786269432124654	-0.024755991815669717	-0.0261503136979356	-0.05654226124779437	-0.057936583130060254	0.05654226124779437	-0.0013943218822658823	-0.0017486725576492128	19.47649465431543	2.5697964902436616e-9	5.513889425805421e-8
LV 275	-0.010430228896830797	-0.03390113646392838	-0.021800591750171558	-0.023470907567097583	-0.011370362853340761	0.023470907567097583	0.012100544713756824	6.925436440315824e-4	3.346702564230664	0.02380888186150887	0.03671775999579571
LV 276	0.02349745024193345	-0.005015820245259706	0.0019161553619484514	-0.028513270487193154	-0.021581294879985	0.028513270487193154	0.006931975607208157	0.0012779092735116654	8.408728622676271	7.417980004478489e-5	2.752461001661755e-4
LV 277	-0.012426678191880368	0.007470379678213488	-0.05245105895922339	0.019897057870093857	-0.04002438076734303	-0.019897057870093857	-0.05992143863743688	-0.0013621775387642975	12.654158109320846	1.0249855970273455e-6	6.8820461514693195e-6
LV 278	-0.017421936593282845	-0.0019591011101352243	-0.0033403601742129562	0.01546283548314762	0.014081576419069888	-0.01546283548314762	-0.001381259064077732	5.597522027407899e-5	1.9641577453967702	0.12715467750283302	0.15886286923455215
LV 279	0.022130627044302742	-0.023893065580972355	-0.06631817866921905	-0.0460236926252751	-0.08844880571352179	0.0460236926252751	-0.0424251130882467	1.1480546292733715e-6	35.28621764065747	4.524152029258193e-14	8.930676105755674e-12
LV 280	-0.003567262306739531	-0.0365007283265113	0.007377280540928528	-0.03293346601977177	0.010944542847668059	0.03293346601977177	0.043878008867439824	9.307629407233177e-4	4.781236170874938	0.004314936419432343	0.008450083821388338
LV 281	0.032369377154646405	0.013790346352840467	0.015839640293008127	-0.018579030801805937	-0.016529736861638278	0.018579030801805937	0.0020492939401676622	5.436585888253314e-4	6.211185791578046	8.303694622295418e-4	0.002106875730644107
LV 282	-0.009723761958531533	0.01783607550070153	0.040954879033172305	0.02755983745923306	0.050678640991703834	-0.02755983745923306	0.023118803532470776	0.0019510025126262896	6.335454815304696	7.216006926231042e-4	0.0018639054194597021
LV 283	0.00653326468314607	-0.005361709399616763	0.011691186272635457	-0.011894974082762834	0.005157921589489387	0.011894974082762834	0.01705289567225222	0.0011261446326134873	0.9056806177070809	0.44279287428607783	0.4734957388086228
LV 284	-6.248157011543897e-4	-0.06714371254966033	0.016958660619109105	-0.06651889684850593	0.017583476320263493	0.06651889684850593	0.08410237316876942	1.0898421474230744e-4	22.720927318277717	2.0368168361345419e-10	5.869038177652071e-9
285,REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.0034521335292899344	-0.027769884551807095	-0.013732257499512126	-0.03122201808109703	-0.017184391028802058	0.03122201808109703	0.01403762705229497	-7.260238067616739e-4	6.99535017509197	3.4501954061677456e-4	0.0010165202584739
LV 286	0.001410637478863341	0.0061103311701275875	0.02705836303024978	0.004699693691264246	0.02564772555138644	-0.004699693691264246	0.02094803186012219	-4.095887989406824e-5	2.1591198697159495	0.10042497917085041	0.129737505813651
LV 287	0.008063360948899709	-0.012661479898048398	-0.01856607198883792	-0.020724840846948107	-0.026629432937737632	0.020724840846948107	-0.005904592090789524	-6.537078654869866e-4	3.381106060514019	0.022841394088529345	0.035503080260438524
288,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.0076082123086580675	0.02721722278068728	0.029066664055454633	0.019609010472029214	0.021458451746796565	-0.019609010472029214	0.0018494412747673498	0.002468605484633492	4.285773307519171	0.0077400132360058395	0.013789518165952641
LV 289	0.011799420593454624	0.042514219847302685	0.037349322194935655	0.03071479925384806	0.025549901601481035	-0.03071479925384806	-0.005164897652367027	-1.3813079380651163e-4	9.03977620572068	3.805120602490188e-5	1.6002099961059282e-4
LV 290	-0.013460012024940226	-0.03509538970072213	-0.013661006906532337	-0.021635377675781907	-2.009948815921114e-4	0.021635377675781907	0.021434382794189796	3.209146264066846e-4	4.863881840416197	0.003916714869634393	0.007838985463323383
LV 291	-0.003464251451576225	0.021249994329956074	0.02819901643843349	0.0247142457815323	0.031663267890009714	-0.0247142457815323	0.006949022108477417	0.001328434941849992	7.107365440263831	3.0479302539884604e-4	9.11608230511094e-4
LV 292	0.007071849733976417	-0.0015187865263274394	0.026936338131619556	-0.008590636260303855	0.01986448839764314	0.008590636260303855	0.028455124657946994	7.080034952697109e-4	1.6974792351278154	0.17532528613932963	0.21103177734087603
LV 293	-8.090170027445511e-4	0.018570254289739394	-0.015261374439159208	0.019379271292483943	-0.014452357436414657	-0.019379271292483943	-0.0338316287288986	9.176226896218575e-4	2.1229894334085255	0.1049196163463174	0.13413945768628924
LV 294	-0.01137317366148742	-0.024858009824456677	-0.013482943619675815	-0.013484836162969258	-0.0021097699581883933	0.013484836162969258	0.011375066204780864	1.4247256930816654e-4	3.7347672751911576	0.014930532496420146	0.02443853329016034
LV 295	-0.012774197406573588	-0.013281626367004171	-0.00548625266736401	-5.074289604305835e-4	0.007287944739209577	5.074289604305835e-4	0.007795373699640161	-5.462992804174679e-4	1.3106590738095365	0.27771269608333243	0.31542282052272624
296,REACTOME_TELOMERE_MAINTENANCE	0.037999702370242194	-0.044680292487916565	0.01946139992120867	-0.08267999485815876	-0.018538302449033522	0.08267999485815876	0.06414169240912523	-0.001582702157867046	27.048883220567088	8.944131730759079e-12	5.364646569749192e-10
LV 297	0.005809672039677348	0.004677347205864615	-0.00853330279289455	-0.001132324833812732	-0.014342974832571898	0.001132324833812732	-0.013210649998759165	6.411320165348675e-4	0.6676509611568422	0.574690462942699	0.6002322612957078
LV 298	-0.020787834238912863	-0.02652900345708905	-1.254336416465062e-4	-0.005741169218176186	0.02066240059726636	0.005741169218176186	0.02640356981544254	8.889870481583236e-4	4.015405031857112	0.010674901567304667	0.018103312451769254
LV 299	-0.006042195050895241	-0.04521642720999933	-0.0361910996688379	-0.03917423215910409	-0.03014890461794266	0.03917423215910409	0.009025327541161428	3.8182167355350373e-4	10.257734253722957	1.0828175374143842e-5	5.213370289892669e-5
300,REACTOME_REGULATION_OF_APOPTOSIS	-0.009633199650692491	0.019608811594764616	0.0063283188265331036	0.02924201124545711	0.015961518477225593	-0.02924201124545711	-0.013280492768231515	-0.0010535245622835469	3.6861587037039154	0.015826676772580914	0.025692319037068027
LV 301	-0.012526094857887067	-0.0025786243281643063	-0.018443038765722994	0.00994747052972276	-0.005916943907835925	-0.00994747052972276	-0.015864414437558684	2.7284120863807325e-4	1.8610977162843663	0.14400053473486568	0.17655717737057444
LV 302	-0.01967201925757204	-0.018915656308141897	-0.024049697133776454	7.563629494301404e-4	-0.004377677876204416	-7.563629494301404e-4	-0.005134040825634557	6.497325415286663e-5	2.824560702523324	0.04478134281879939	0.06314169337450713
LV 303	-0.014624073739659007	0.008704569879444615	0.047167578227494796	0.023328643619103622	0.061791651967153804	-0.023328643619103622	0.03846300834805018	3.967753121844746e-4	15.918016327409312	5.167005106921627e-8	6.071231000632912e-7
LV 304	-0.004352138141824239	0.01814448788935528	0.05028244856593756	0.02249662603117952	0.0546345867077618	-0.02249662603117952	0.03213796067658228	0.0013855180960117683	8.489568919754783	6.805640821250559e-5	2.555107082407927e-4
LV 305	-0.01431085755173406	0.019896542362388227	0.034446425337833	0.034207399914122284	0.04875728288956706	-0.034207399914122284	0.01454988297544477	0.0011865463277758845	6.942913968416477	3.656806717198777e-4	0.0010584364310484437
LV 306	-0.03347979074720926	-0.004667828914252596	0.03140591769531633	0.02881196183295667	0.0648857084425256	-0.02881196183295667	0.03607374660956893	-2.2822409231074205e-4	12.66039267532808	1.018911603434521e-6	6.8820461514693195e-6
LV 307	-0.009552597295049734	-0.005834817713534035	0.002894730676748043	0.0037177795815157	0.012447327971797777	-0.0037177795815157	0.008729548390282078	0.0019143835786355882	0.672403557459605	0.571789749950938	0.5984692292699637
LV 308	-0.03186479462150013	0.025791736665851096	0.018841543784439346	0.05765653128735122	0.05070633840593948	-0.05765653128735122	-0.00695019288141175	-0.0015870803418037685	12.032915013062901	1.8621552407888473e-6	1.1345353226287606e-5
LV 309	0.016555995154326805	-0.03436232833304248	-0.0015269896053440495	-0.050918323487369285	-0.018082984759670854	0.050918323487369285	0.03283533872769843	1.3127849936715356e-4	13.76973773709771	3.5917617014228e-7	3.004295592630766e-6
310,REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	-0.04374010124296461	-0.06382491478091931	0.010031089156624033	-0.020084813537954695	0.05377119039958864	0.020084813537954695	0.07385600393754334	-0.0016570834075007766	11.869995273667381	2.181267238823385e-6	1.3013031948435753e-5
LV 311	-0.00518985229238608	-0.013361627033662338	0.025824520955777	-0.008171774741276259	0.031014373248163078	0.008171774741276259	0.03918614798943934	-1.4276964368136803e-6	4.67708772387282	0.004876217043028824	0.009400051213807518
LV 312	0.037534220527038614	0.018248839845321854	-7.367138038294335e-4	-0.01928538068171676	-0.03827093433086805	0.01928538068171676	-0.018985553649151287	-3.7973727265907457e-4	12.943397067862628	7.787516843987364e-7	5.707603238048721e-6
LV 313	-0.009566680030332075	-0.05738865553487922	0.002585586091982584	-0.04782197550454714	0.012152266122314659	0.04782197550454714	0.0599742416268618	0.0012602139197672498	7.77381383576747	1.4689804138762688e-4	4.898255636810396e-4
LV 314	-0.02115295331218393	-0.05218532241626237	0.02456666828925823	-0.03103236910407844	0.04571962160144216	0.03103236910407844	0.0767519907055206	-0.0010313323691328862	17.05569218347094	1.926362559833168e-8	2.7960585978754954e-7
LV 315	-0.03233901429562558	0.02867077943885315	0.02553958176419352	0.061009793734478734	0.0578785960598191	-0.061009793734478734	-0.003131197674659629	0.0011629126825788653	11.927509619612671	2.0626497450595814e-6	1.2489787106587773e-5
LV 316	0.00823078261893715	-0.038808286051950254	0.05717926099249568	-0.047039068670887405	0.04894847837355853	0.047039068670887405	0.09598754704444593	0.002474883929837026	22.259091147447467	2.890834890729655e-10	7.50856325565834e-9
LV 317	0.003066097952259898	-0.006419597579499596	0.014902990177321766	-0.009485695531759493	0.011836892225061868	0.009485695531759493	0.02132258775682136	0.001390271436260946	0.4908809236551236	0.689730217554603	0.7091288799233262
LV 318	-0.002039724542202189	0.005643054222577503	0.004030079552842596	0.007682778764779692	0.006069804095044785	-0.007682778764779692	-0.001612974669734907	-3.185853330263466e-4	0.34505423517572376	0.792814005651919	0.8050487896897572
LV 319	-0.002029868524172614	0.0027296196549361595	-0.010435575380678332	0.004759488179108774	-0.008405706856505718	-0.004759488179108774	-0.013165195035614492	9.774135931609762e-4	0.3987814947258794	0.7542827385520843	0.7690878749492843
LV 320	0.011628353742864786	0.02857267876752419	8.687505204969786e-4	0.016944325024659403	-0.010759603222367808	-0.016944325024659403	-0.027703928247027214	-5.986313797592751e-4	3.1412981737881207	0.03051258207796091	0.04542370816130832
LV 321	0.013947794381684715	0.028944053083459875	-7.533882173852095e-4	0.01499625870177516	-0.014701182599069924	-0.01499625870177516	-0.029697441300845083	3.990927960487369e-4	2.965961034961917	0.03772712901687368	0.054519291858937516
LV 322	0.005468454265662746	0.05223070377017133	0.05912743324238964	0.046762249504508586	0.0536589789767269	-0.046762249504508586	0.00689672947221831	-8.024146282984935e-4	26.04666303251313	1.8010395760170184e-11	8.14685978322984e-10
LV 323	-0.010330980226709969	0.033805485749069886	-0.02108696673594499	0.04413646597577985	-0.01075598650923502	-0.04413646597577985	-0.05489245248501487	-2.889367722308984e-4	11.63056665902261	2.755439370910814e-6	1.599775681817043e-5
LV 324	-0.011825316873993266	-0.010963720469856452	-0.05464015299706222	8.61596404136813e-4	-0.04281483612306896	-8.61596404136813e-4	-0.04367643252720577	-7.54200052694599e-4	6.969399004449947	3.550911435990778e-4	0.0010369081619298515
LV 325	-0.005229561368856115	-0.022821057429255647	-0.01830045790508301	-0.017591496060399534	-0.013070896536226896	0.017591496060399534	0.004520599524172636	3.396949083459785e-4	2.2026861622565637	0.09525843738654236	0.12354806530948396
LV 326	-0.010949863415655984	-0.01811548686301486	-0.0050655401003916675	-0.007165623447358877	0.005884323315264318	0.007165623447358877	0.013049946762623194	-1.1690852261234083e-4	1.4049585931736512	0.24848497923742752	0.2855118445952747
LV 327	0.005844252802584881	-0.010176779281219732	-0.013826773153199202	-0.016021032083804614	-0.019671025955784082	0.016021032083804614	-0.00364999387197947	2.166712724353459e-4	1.643568544473287	0.18702865197909754	0.22267464355050576
LV 328	-0.015070554584012928	-0.006794719804804438	-0.04401601330098049	0.008275834779208492	-0.02894545871696756	-0.008275834779208492	-0.03722129349617605	-4.705260628984766e-4	6.156080668472283	8.83838770162458e-4	0.002214083416625244
LV 329	0.005054568372107873	-0.0071823055931094625	0.010012728404522275	-0.012236873965217335	0.004958160032414402	0.012236873965217335	0.01719503399763174	2.1736445718403512e-4	0.8695884734571443	0.4610327783037832	0.4887640732393491
LV 330	0.004052486884493469	0.03262336096371585	0.031922659093954676	0.02857087407922238	0.027870172209461207	-0.02857087407922238	-7.007018697611743e-4	4.372236645930267e-4	5.17287384516561	0.002731658859102705	0.005912603714768354
LV 331	0.00620911834270743	-0.007155678618723217	-0.012592673809321145	-0.013364796961430647	-0.018801792152028575	0.013364796961430647	-0.005436995190597928	-2.559493203917e-4	1.3422975859768131	0.267563849069399	0.30494863629503094
LV 332	0.005419743257545516	0.030253695278134304	-0.02143044866220706	0.02483395202058879	-0.026850191919752575	-0.02483395202058879	-0.05168414394034136	4.290855864156098e-5	5.147500279018969	0.0028134137803128567	0.006049759043940717
